SALESFORCE CONTACT ID,CLEANED PRACTICE AREAS.1,ERROR
0030e00002GAzGlAAL,Mergers and Acquisitions;Insurance;Admiralty and Maritime;Civil Litigation;Corporate;Business;Contracts,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMLwzAAH,Civil Litigation;Civil Trial;Personal Injury;Medical Malpractice;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzGpAAL,Criminal;Family;Personal Injury,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzGsAAL,Probate and Trust Litigation;Guardianship;Estate Planning,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMMFVAA5,Trusts and Estates;Tax;Business and Taxation;Estate Planning,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzH6AAL,City/County/Local Government;Eminent Domain;Real Estate/Land Development;Civil Litigation;Contracts;Marital and Family,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzH7AAL,Contracts;Bankruptcy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzH8AAL,Family;Estate Planning; Trusts and Estates;Business;Wills;Contracts;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMMFhAAP,Corporate;Civil Litigation;Real Estate/Land Development;Business;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzH9AAL,Criminal;Labor and Employment,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMMFkAAP,Product Liability;Civil Trial;Personal Injury;Medical Malpractice;Trial,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzMiAAL,Banking;Corporate;Business;Contracts;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMMFnAAP,Criminal;Appellate Practice,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzMkAAL,Insurance;Civil Litigation;Civil Trial;Personal Injury;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzMlAAL,Real Estate;Civil Litigation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzMnAAL,Business and Taxation;Estate Planning; Trusts and Estates;Wills;Tax,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzMqAAL,Zoning; Planning and Land Use;City/County/Local Government;Real Estate/Land Development;Civil Litigation;Natural Resources;Appellate Practice;Law and Government/Procurement;Contracts;Administrative;Environmental and Land Use,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzMrAAL,Child and Family;Family;Civil Litigation;Estate Planning;Marital and Family,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMMReAAP,Criminal;Business,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0036000001RessHAAR, Criminal;Family; General Practice; Employment,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMMRkAAP,Insurance;Commercial Litigation;Construction,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMMRmAAP,Criminal;Family,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzMzAAL,Dispute Resolution; Environment/Natural Resources;Arbitration;Business and Taxation;General Practice;Finance and Investments;Corporate;Civil Litigation;Civil Trial;Construction;Energy;Business;Litigation/Trial Ad;Bankruptcy;Contracts;Commercial Litigation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMMRpAAP,Arbitration;Civil Trial;Appellate Practice;Dispute Resolution;Government and Administrative,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzSYAA1,International;Labor and Employment;Government Administration and Regulation;Government;Construction;Government Contracts,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMMRvAAP,Labor and Employment;Insurance;Family;Civil Litigation;Personal Injury;Trial;Criminal,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzSbAAL,Criminal;Insurance;Family;Civil Litigation;Contracts;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzScAAL,Immigration and Nationality;General Practice;Family;Civil Litigation;Civil Trial;Personal Injury;Trial;Criminal;Marital and Family;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMMq7AAH,Business Litigation; Civil Rights,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002O78nZAAR, Intellectual Property; Bankruptcy; Construction; Tax; Employment; Real Estate;Cyberspace; Business Transactional; General Practice; Civil Rights; Government; Immigration; Business Litigation; Family,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzSgAAL,Arbitration;Family;Civil Litigation;Construction;Personal Injury,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GAzSlAAL,Insurance;Business;Trial,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002EMoMcAAL,Appellate Practice;Civil Litigation;Business,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002ENH5DAAX,Real Property; Probate Law;Tax Law,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0036000001RerrtAAB, Real Estate;Environmental; Transportation; General Practice,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002ENH5IAAX,Real Property;Young Lawyers; Probate Law,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002ENH5KAAX,Trial Lawyers;Real Property;Young Lawyers; Probate Law,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002ENH5LAAX,Labor and Employment Law;Solo & Small Firm;Young Lawyers,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002ENH5NAAX,Real Property; Probate Law,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002ENH5PAAX,Real Property; Probate Law,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0033000000HXfJRAA1, Bankruptcy; Wills and Trusts; Environmental;Other (See Details); Real Estate; Business Transactional; General Practice; Business Litigation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002Ku4bBAAR,Commercial Litigation;Civil Litigation;Construction,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002NcijUAAR, Health and Elder Care; Insurance; General Practice;Personal Injury,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002G9uRYAAZ,Eminent Domain;Mediation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002G9uRfAAJ,Business;Real Estate,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002Ku3OnAAJ,Insurance; Health and Elder Care; General Practice,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GB0ZsAAL,Product Liability;Insurance;Corporate;Civil Litigation;Civil Trial;Personal Injury;Trademark;Copyright;Appellate Practice;Business;Transportation;Patent;Trial;Contracts;Commercial Litigation;Intellectual Property;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0033000000HXwO2AAL, Criminal;Family; General Practice; Employment,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GB0a0AAD,Insurance;Appellate Practice;Civil Litigation,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GB0a4AAD,Business and Taxation;Trusts and Estates;International Taxation;Estate Planning; Trusts and Estates;Wills;Tax,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GB0t5AAD,Insurance;Medical Malpractice;Civil Litigation;Civil Trial,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GB0a6AAD,Arbitration;Labor and Employment;Civil Trial;Business;Employee Benefits;Contracts;Commercial Litigation;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GB0tBAAT,Labor and Employment;Civil Litigation;Civil Trial;Civil Rights;Litigation/Trial Advocacy/Advocacy,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GB0tCAAT,Contracts;Health;Civil Litigation;Civil Trial,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GB0tHAAT,Trusts and Estates;Estate Planning;Guardianship; Trusts and Estates;Wills;Elder,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0033000000HXwOZAA1, Personal Injury; Employment;General Practice; Real Estate; Administrative; Criminal; Family,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0036000001ResXBAAZ, Criminal;Family; General Practice,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
0030e00002GB0tKAAT,Product Liability;Civil Litigation; Trusts and Estates;Toxic Torts;Wills,"ContactBillingCounty: execution of AfterUpdate

caused by: System.ListException: Duplicate id in list: 0010e00001JSO2PAAX

Trigger.ContactBillingCounty: line 62, column 1"
