Salesforce Account Id,Cleaned Practice Areas
0014y00002aVgqOAAS,General Practice; Transportation;Health and Elder Care; Government; Administrative
0014y00002aVj8DAAS,Environmental; Real Estate
0014y00002aVie2AAC,Business Litigation; Bankruptcy; General Practice; Insurance; Business Transactional
0014y000026bvgqAAA,Business litigation; General Practice; Employment; Real Estate;Wills and Trusts
0016000000ohLS5AAM,General Practice; Employment; Real Estate; Family;Workers Compensation; Administrative; Construction; Personal Injury; Business Litigation
0010e00001OCxPxAAL,Wills and Trusts;Tax; Business Litigation;  Business Transactional
0014y00002aVjc8AAC,Immigration; General Practice; Personal Injury
0014y00002aVidzAAC,General Practice;Wills and Trusts
0016000000pGBrPAAW,Business Litigation; General Practice; Business Transactional; Real Estate; Environmental; Bankruptcy
0016000000mVnrQAAS,Civil Rights; General Practice; Employment; Government;Constitutional
0010e00001NW5CJAA1,Business Litigation; General Practice; Employment; Business Transactional; Environmental; Health and Elder Care; Insurance; Personal Injury; Bankruptcy
0014y00002aVgqRAAS,Business Litigation; Wills and Trusts; General Practice; Employment; Business Transactional; Real Estate; Family; Health and Elder Care; Construction; Personal Injury; Bankruptcy
0014y00002aVSX8AAO,Business Litigation; Civil Rights; Tax; General Practice; Real Estate; Education; Business Transactional
0014y00002aVj8GAAS,Business Litigation; Criminal; General Practice; Real Estate; Environmental; Administrative; Business Transactional
0014y00002aVie1AAC,Business Litigation; Civil Rights; Criminal; General Practice; Employment; Family; Business Transactional
0013000000CbXIEAA3,Real Estate; Insurance; Intellectual Property; Wills and Trusts; Criminal; Tax; Employment; Family; Government; Construction; Personal Injury; Business Litigation; Business Transactional; Native American; Entertainment; General Practice; Other (See Details); Securities; Health and Elder Care;Bankruptcy; Product Liability; Class Action; Workers Compensation; Transportation; Education; Environmental; Immigration; Medical Malpractice
0014y00002aVkoDAAS,Other (See Details); General Practice; Business Transactional; Business Litigation; Bankruptcy
0014y00002aVjcBAAS,Criminal;General Practice; Real Estate; Environmental; Government; Administrative
0014y00002aVgqSAAS,Civil Rights; Criminal; Tax; General Practice
0014y00002aVSX9AAO,Business Litigation; General Practice; Class Action; Transportation; Environmental
0014y00002aVie3AAC,Other (See Details); Wills and Trusts; Criminal; General Practice; Employment; Business Transactional; Real Estate; Family; Business Litigation; Personal Injury; Bankruptcy
0014y00002aVkoEAAS,Other (See Details); Wills and Trusts; General Practice; Employment; Business Transactional; Real Estate; Family; Business Litigation; Immigration; Bankruptcy
0014y00002aVjcCAAS,Business Litigation; General Practice; Business Transactional; Real Estate; Insurance; Bankruptcy
0014y00002dftucAAA,Business Litigation; Bankruptcy; General Practice; Securities; Business Transactional
0014y00002Q0nodAAB,Business Litigation;  Business Transactional
0014y00002VVqdWAAT,Wills and Trusts; General Practice; Employment;Administrative; Family; Business Litigation; Business Transactional
0016000000ohO6EAAU,Business Litigation; Criminal; General Practice; Employment; Family; Personal Injury
0014y00002aVjcDAAS,General Practice; Business Transactional;Workers Compensation; Business Litigation; Insurance; Construction; Personal Injury; Bankruptcy
0013000000CbOPNAA3,Administrative; Real Estate; Intellectual Property; Wills and Trusts; Criminal; Tax; Consumer; Employment; Family; Government; Construction; Personal Injury; Bankruptcy; Business Transactional; Business Litigation; General Practice; Other (See Details); Workers Compensation; Environmental
0014y00002aVkoGAAS,General Practice;Family; Employment
0014y00002aVgqVAAS,Criminal; General Practice; Government;Administrative
0014y00002aVie6AAC,General Practice; Consumer; Workers Compensation; Real Estate; Environmental; Medical Malpractice; Health and Elder Care; Administrati; Government; Insurance; Construction; Intellectual Property;Transportation; Business Litigation; Professional Practices
0014y000026bvgxAAA,Business Litigation; General Practice; Intellectual Property; Business Transactional
0013000000CavVuAAJ,Wills and Trusts;  Family;  General Practice;Bankruptcy
0016000000ohLSMAA2,Civil Rights; General Practice; Consumer;Bankruptcy
0014y00002aVkoHAAS,Business Litigation; General Practice; Business Transactional; Health and Elder Care; Insurance; Personal Injury; Bankruptcy
0014y00002aVjcFAAS,Tax; General Practice; Real Estate;Wills and Trusts
0014y00002aVgqWAAS,Civil Rights; General Practice; Employment; Health and Elder Care;Workers Compensation; Administrative; Insurance; Government; Construction; Personal Injury; Business Litigation
0014y00002aVj8LAAS,Other (See Details); Wills and Trusts; General Practice; Business Transactional; Business Litigation; Bankruptcy
0014y00002aVie7AAC,General Practice; Government;Administrative
0014y000026bvgyAAA,General Practice; Employment
0013000000CcE2tAAF,Business Litigation; General Practice; Transportation; Business Transactional; Real Estate; Environmental; Administrative; Bankruptcy
0016000000pGBnHAAW,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVkoIAAS,Business Litigation; General Practice; Employment; Real Estate; Construction
0014y00002aVjcGAAS,General Practice; Business Transactional; Real Estate;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002aVkOjAAK,Wills and Trusts; Civil Rights; General Practice; Consumer; Employment; Business Transactional; Environmental; Family; Business Litigation;Criminal; Personal Injury; Bankruptcy
0016000000oge2kAAA,General Practice; Government;Administrative
0013000000CcFDbAAN,Family;Bankruptcy
0014y00002aVkoJAAS,Business Litigation; Civil Rights; Criminal; Securities; Personal Injury
0014y00002aVn5pAAC,Other (See Details); Wills and Trusts; General Practice; Business Transactional; Business Litigation; Bankruptcy
0014y00002aVgqYAAS,Business Litigation; Criminal; Bankruptcy; General Practice; Employment; Family; Personal Injury; Business Transactional
0016000000ohO6JAAU,Other (See Details); General Practice; Employment; Family; Health and Elder Care
0014y00002aVjcIAAS,General Practice; Health and Elder Care;Insurance
0014y00002aVkOhAAK,General Practice;Bankruptcy
0016000000ohO6KAAU,General Practice; Health and Elder Care
0014y00002aVfRoAAK,General Practice;Wills and Trusts
0014y00002aVn5rAAC,Business Litigation; Wills and Trusts; Criminal; Bankruptcy; General Practice; Real Estate; Environmental; Business Transactional
0014y00002aVgqaAAC,Business Litigation; General Practice; Securities; Business Transactional; Environmental; Insurance; Bankruptcy
0014y00002aVSXIAA4,Business Litigation; Native American; Civil Rights; General Practice; Employment; Class Action; Administrative; Government; Business Transactiona; Business Transactional
0014y00002aVkOiAAK,Other (See Details); Wills and Trusts; General Practice
0013000000CbjVtAAJ,Criminal;  Family
0014y00002aVn5tAAC,Environmental; Bankruptcy; Real Estate; Insurance
0014y00002aVieCAAS,General Practice; Employment; Business Transactional; Business Litigation;Cyberspace; Insurance; Government; Bankruptcy
0016000000ohO6MAAU,Wills and Trusts;  Personal Injury;Criminal
0014y00002aVfRmAAK,Criminal; Employment;General Practice; Real Estate; Family; Bankruptcy
0014y00002aVn5uAAC,Other (See Details); Civil Rights; Entertainment; Tax; General Practice; Intellectual Property
0014y00002aVgqdAAC,Criminal; General Practice;Family; Employment
0014y00002aVkOlAAK,Other (See Details); General Practice; Employment; Health and Elder Care; Insurance
0014y00002aVieDAAS,General Practice; Consumer; Business Transactional;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0013000000CcOEeAAN,Business Litigation; Civil Rights; Tax; General Practice; Consumer; Class Action; Business Transactional; Real Estate; Product Liability; Personal Injury; Bankruptcy; Medical Malpractice; Wills and Trust
0016000000ohLXSAA2,Environmental; Real Estate
0014y00002aVfRnAAK,General Practice; Employment; Family;Wills and Trusts
0014y00002aVkoPAAS,General Practice; Health and Elder Care; Administrative;Cyberspace; Government; Intellectual Property
0014y00002aVgqeAAC,Criminal; General Practice;Family; Employment
0014y00002aVkOmAAK,Business Litigation; General Practice; Business Transactional; Real Estate; Insurance; Bankruptcy
0013000000CbgPgAAJ,Tax;  Family;Bankruptcy
0016000000mWcAQAA0,Wills and Trusts;  Business Litigation;Bankruptcy;  Business Transactional
0014y00002aVn5wAAC,General Practice; Consumer; Employment; Business Transactional; Family; Business Litigation; Administrative;Criminal; Bankruptcy
0014y00002aVgqfAAC,Criminal; General Practice;Family; Employment
0014y00002aVkOnAAK,General Practice; Criminal
0014y00002aVieFAAS,Business Litigation; General Practice; Business Transactional; Intellectual Property; Bankruptcy
0014y000026bvh6AAA,Business Litigation; Real Estate
0014y00002aVfRqAAK,Business Litigation; Bankruptcy; General Practice; Employment; Insurance; Business Transactional
0014y00002aVkoRAAS,Health and Elder Care; General Practice; Insurance;Personal Injury
0014y00002aVn5xAAC,General Practice; Health and Elder Care;Personal Injury
0014y00002aVkOpAAK,General Practice; Criminal
0014y00002aVieGAAS,Business Litigation; General Practice; Health and Elder Care; Insurance; Business Transactional
0016000000M39mhAAB,Criminal;  Family
0014y00002aVkoSAAS,Business Litigation; Wills and Trusts; General Practice; Business Transactional; Real Estate; Health and Elder Care; Bankruptcy
0014y00002aVkOqAAK,Wills and Trusts; Bankruptcy; General Practice; Consumer; Employment; Business Transactional; Real Estate; Health and Elder Care; Family;Workers Compensation; Administrative; Insurance; Government; Construction; Personal Injury; Business Litigation
0014y00002aVieHAAS,General Practice; Business Transactional; Business Litigation; Government;Cyberspace; Bankruptcy
0016000000d4K6tAAE,Real Estate;Bankruptcy
0016000000pyQ1kAAE,Immigration; General Practice
0016000000ohLXWAA2,General Practice; Government;Administrative
0014y00002aVfRsAAK,Criminal; General Practice; Government;Administrative
0014y00002aVgqjAAC,General Practice; Other (See Details); Consumer; Employment; Business Transactional; Real Estate; Family; Business Litigation;Criminal; Bankruptcy
0014y00002aVieIAAS,Business Litigation; General Practice; Employment; Health and Elder Care; Insurance; Personal Injury
0016000000g9WQTAA2,Civil Rights;  Employment
0016000000ogSB4AAM,Business Litigation; Bankruptcy; General Practice; Employment; Real Estate; Business Transactional
0014y00002aVfRtAAK,Tax; General Practice;Real Estate
0014y00002aVn60AAC,General Practice; Administrative; Consumer;Bankruptcy
0014y00002aVkOsAAK,Tax; General Practice; Real Estate;Employment
0014y00002aVieJAAS,Health and Elder Care; General Practice; Business Litigation;Personal Injury
0016000000ohLXYAA2,Bankruptcy; General Practice; Employment; Real Estate; Health and Elder Care; Family;Workers Compensation; Professional Practices; Insurance; Construction; Personal Injury; Business Litigation; Medical Malpractice
0014y00002aVfRuAAK,Civil Rights;General Practice; Government; Administrative; Personal Injury
0014y00002aVhArAAK,General Practice; Real Estate;Workers Compensation; Construction; Intellectual Property; Personal Injury
0014y00002aVIusAAG,Bankruptcy; General Practice; Business Transactional; Health and Elder Care; Administrative;Cyberspace; Government; Intellectual Property; Business Litigation
0014y00002aVfRvAAK,General Practice;Bankruptcy
0014y00002aVn62AAC,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVhAnAAK,Business Litigation; General Practice; Business Transactional; Real Estate; Environmental; Bankruptcy
0014y00002aVieLAAS,Wills and Trusts;Environmental; General Practice; Real Estate
0014y000026bvibAAA,Intellectual Property;General Practice
0016000000ogdWMAAY,General Practice; Consumer;Bankruptcy
0016000000NtPb1AAF,Other (See Details); Criminal; General Practice
0014y00002aVfRwAAK,Business Litigation; Wills and Trusts; Bankruptcy; General Practice; Business Transactional
0014y00002aVn63AAC,Business Litigation; General Practice; Employment; Real Estate; Family; Construction
0014y00002aVhAoAAK,General Practice; Government; Employment;Administrative
0014y00002aVn64AAC,General Practice; Employment; Business Transactional; Real Estate; Family;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002aVhAqAAK,General Practice; Government;Administrative
0014y00002aVkOwAAK,Tax; General Practice;Real Estate
0014y000026bvieAAA,Business litigation; General Practice; Employment;Real Estate; Business Litigation
0014y00002aVhAsAAK,Business Litigation; Business Transactional
0014y00002aVkOxAAK,General Practice; Consumer;Workers Compensation; Government; Administrative; Construction; Personal Injury; Bankruptcy
0014y00002aVieOAAS,Business Litigation; Tax; General Practice; Business Transactional; Real Estate; Health and Elder Care; Insurance; Bankruptcy
