Salesforce Account Id,Cleaned Practice Areas
0014y00002aVjc7AAC,Real Estate; Insurance;Bankruptcy
0014y00002aVgqOAAS,Transportation; General Practice; Administrative; Government;Health and Elder Care
0014y00002aVj8DAAS,Real Estate;Environmental
0014y00002aVie2AAC,Business Litigation; General Practice; Business Transactional; Bankruptcy; Insurance
0014y000026bvgqAAA,General Practice; Real Estate; Employment;Wills and Trusts; Business litigation
0016000000ohLS5AAM,General Practice; Real Estate;Workers Compensation; Administrative; Construction; Employment; Family; Business Litigation; Personal Injury
0010e00001OCxPxAAL,Tax;  Wills and Trusts;  Business Transactional; Business Litigation
0014y00002aVjc8AAC,General Practice; Personal Injury;Immigration
0014y00002aVidzAAC,Wills and Trusts; General Practice
0016000000pGBrPAAW,Business Litigation; Environmental; General Practice; Real Estate; Business Transactional; Bankruptcy
0016000000mVnrQAAS,Constitutional; General Practice; Employment; Civil Rights; Government
0010e00001NW5CJAA1,Business Litigation; Health and Elder Care; Environmental; General Practice; Business Transactional; Employment; Bankruptcy; Insurance; Personal Injury
0014y00002aVgqRAAS,Business Litigation; Health and Elder Care; General Practice; Real Estate; Construction; Business Transactional; Employment; Bankruptcy; Family; Wills and Trusts; Personal Injury
0014y00002aVSX8AAO,Business Litigation; Education; General Practice; Real Estate; Business Transactional; Civil Rights; Tax
0014y00002aVj8GAAS,Business Litigation; Environmental; General Practice; Business Transactional; Real Estate; Administrative; Criminal
0014y00002aVie1AAC,Business Litigation; General Practice; Business Transactional; Employment; Criminal; Family; Civil Rights
0013000000CbXIEAA3,Health and Elder Care; Native American; Personal Injury; Construction; Real Estate; Class Action; Intellectual Property; Insurance; Business Litigation; Other (See Details);Bankruptcy; Transportation; Education; Employment; Family; Immigration; Environmental; Workers Compensation; Business Transactional; Securities; Wills and Trusts; Tax; Entertainment; General Practice; Product Liability; Criminal; Government; Medical Malpractice
0014y00002aVkoDAAS,General Practice; Business Transactional; Bankruptcy; Business Litigation;Other (See Details)
0014y00002aVjcBAAS,Environmental; Real Estate; Administrative;General Practice; Criminal; Government
0014y00002aVgqSAAS,General Practice; Criminal; Tax;Civil Rights
0014y00002aVSX9AAO,Business Litigation; Transportation; Environmental; General Practice; Class Action
0014y00002aVie3AAC,General Practice; Business Transactional; Real Estate; Employment; Criminal; Bankruptcy; Family; Wills and Trusts; Business Litigation; Personal Injury;Other (See Details)
0014y00002aVkoEAAS,General Practice; Real Estate; Business Transactional; Employment; Bankruptcy; Family; Wills and Trusts; Business Litigation; Immigration;Other (See Details)
0014y00002aVjcCAAS,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy; Insurance
0014y00002dftucAAA,Business Litigation; General Practice; Business Transactional; Securities; Bankruptcy
0014y00002Q0nodAAB,Business Litigation;  Business Transactional
0014y00002VVqdWAAT,Administrative; General Practice; Business Transactional; Employment; Family; Wills and Trusts; Business Litigation
0016000000ohO6EAAU,Business Litigation; General Practice; Employment; Criminal; Family; Personal Injury
0014y00002aVjcDAAS,General Practice; Construction;Workers Compensation; Business Transactional; Bankruptcy; Insurance; Business Litigation; Personal Injury
0013000000CbOPNAA3,Administrative; Construction; Real Estate; Intellectual Property; Business Litigation; Other (See Details); Employment; Bankruptcy; Family; Environmental; Workers Compensation; Business Transactional; Wills and Trusts; Tax; Consumer; General Practice; Criminal; Government; Personal Injury
0014y00002aVkoGAAS,General Practice;Family; Employment
0014y00002aVgqVAAS,General Practice; Government;Administrative; Criminal
0014y00002aVie6AAC,Health and Elder Care; Consumer; Environmental; General Practice; Workers Compensation; Real Estate; Construction; Medical Malpractice; Administrati; Intellectual Property; Insurance; Professional Practices; Business Litigation; Government;Transportation
0014y000026bvgxAAA,Business Litigation; Intellectual Property; Business Transactional; General Practice
0013000000CavVuAAJ,Wills and Trusts;  Family;  General Practice;Bankruptcy
0016000000ohLSMAA2,General Practice; Consumer; Civil Rights;Bankruptcy
0014y00002aVkoHAAS,Business Litigation; Health and Elder Care; General Practice; Business Transactional; Bankruptcy; Insurance; Personal Injury
0014y00002aVjcFAAS,Wills and Trusts; Real Estate; Tax; General Practice
0014y00002aVgqWAAS,Health and Elder Care; Personal Injury; General Practice; Construction;Workers Compensation; Administrative; Employment; Insurance; Civil Rights; Business Litigation; Government
0014y00002aVj8LAAS,General Practice; Business Transactional; Bankruptcy; Wills and Trusts; Business Litigation;Other (See Details)
0014y00002aVie7AAC,General Practice; Government;Administrative
0014y000026bvgyAAA,Employment;General Practice
0013000000CcE2tAAF,Business Litigation; Transportation; Environmental; General Practice; Real Estate; Business Transactional; Administrative; Bankruptcy
0016000000pGBnHAAW,General Practice; Business Transactional; Business Litigation;Bankruptcy
0014y00002aVkoIAAS,Business Litigation; General Practice; Real Estate; Construction; Employment
0014y00002aVjcGAAS,General Practice; Real Estate;Workers Compensation; Construction; Business Transactional; Bankruptcy; Business Litigation; Personal Injury
0014y00002aVkOjAAK,Environmental; Consumer; General Practice; Business Transactional; Employment; Bankruptcy; Family;Criminal; Wills and Trusts; Civil Rights; Business Litigation; Personal Injury
0016000000oge2kAAA,General Practice; Government;Administrative
0013000000CcFDbAAN,Family;Bankruptcy
0014y00002aVkoJAAS,Business Litigation; Securities; Criminal; Civil Rights; Personal Injury
0014y00002aVn5pAAC,General Practice; Business Transactional; Bankruptcy; Wills and Trusts; Business Litigation;Other (See Details)
0014y00002aVgqYAAS,Business Litigation; General Practice; Business Transactional; Employment; Criminal; Bankruptcy; Family; Personal Injury
0016000000ohO6JAAU,Health and Elder Care; General Practice; Employment; Family;Other (See Details)
0014y00002aVjcIAAS,General Practice; Health and Elder Care;Insurance
0014y00002aVkOhAAK,General Practice;Bankruptcy
0016000000ohO6KAAU,Health and Elder Care;General Practice
0014y00002aVfRoAAK,Wills and Trusts; General Practice
0014y00002aVn5rAAC,Business Litigation; Environmental; General Practice; Business Transactional; Real Estate; Criminal; Bankruptcy; Wills and Trusts
0014y00002aVgqaAAC,Business Litigation; Environmental; General Practice; Business Transactional; Securities; Bankruptcy; Insurance
0014y00002aVSXIAA4,Business Litigation; Native American; General Practice; Business Transactional; Administrative; Employment; Class Action; Civil Rights; Government; Business Transactiona
0014y00002aVkOiAAK,General Practice; Wills and Trusts;Other (See Details)
0013000000CbjVtAAJ,Family;Criminal
0014y00002aVn5tAAC,Bankruptcy; Real Estate;Environmental; Insurance
0014y00002aVieCAAS,General Practice; Business Transactional;Cyberspace; Employment; Bankruptcy; Insurance; Business Litigation; Government
0016000000ohO6MAAU,Wills and Trusts;Criminal;  Personal Injury
0014y00002aVfRmAAK,Real Estate; Employment;General Practice; Criminal; Bankruptcy; Family
0014y00002aVn5uAAC,Entertainment; General Practice; Intellectual Property; Civil Rights; Tax;Other (See Details)
0014y00002aVgqdAAC,General Practice; Criminal;Family; Employment
0014y00002aVkOlAAK,Health and Elder Care; General Practice; Employment; Insurance;Other (See Details)
0014y00002aVieDAAS,Consumer; General Practice; Construction;Workers Compensation; Business Transactional; Bankruptcy; Business Litigation; Personal Injury
0013000000CcOEeAAN,Business Litigation; Consumer; General Practice; Real Estate; Business Transactional; Wills and Trust; Product Liability; Class Action; Bankruptcy; Civil Rights; Tax; Personal Injury; Medical Malpractice
0016000000ohLXSAA2,Real Estate;Environmental
0014y00002aVfRnAAK,Wills and Trusts; Family; Employment; General Practice
0014y00002aVkoPAAS,Health and Elder Care; General Practice;Cyberspace; Administrative; Intellectual Property; Government
0014y00002aVgqeAAC,General Practice; Criminal;Family; Employment
0014y00002aVkOmAAK,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy; Insurance
0013000000CbgPgAAJ,Family;  Tax;Bankruptcy
0016000000mWcAQAA0,Wills and Trusts;  Business Litigation;  Business Transactional;Bankruptcy
0014y00002aVn5wAAC,Consumer; General Practice; Business Transactional; Administrative; Employment; Bankruptcy; Family;Criminal; Business Litigation
0014y00002aVgqfAAC,General Practice; Criminal;Family; Employment
0014y00002aVkOnAAK,Criminal;General Practice
0014y00002aVieFAAS,Business Litigation; General Practice; Business Transactional; Intellectual Property; Bankruptcy
0014y000026bvh6AAA,Business Litigation; Real Estate
0014y00002aVfRqAAK,Business Litigation; General Practice; Business Transactional; Employment; Bankruptcy; Insurance
0014y00002aVkoRAAS,General Practice; Health and Elder Care;Personal Injury; Insurance
0014y00002aVn5xAAC,General Practice; Health and Elder Care;Personal Injury
0014y00002aVkOpAAK,Criminal;General Practice
0014y00002aVieGAAS,Business Litigation; Health and Elder Care; General Practice; Business Transactional; Insurance
0016000000M39mhAAB,Family;Criminal
0014y00002aVkoSAAS,Business Litigation; Health and Elder Care; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts
0014y00002aVkOqAAK,Health and Elder Care; Personal Injury; Consumer; General Practice; Real Estate;Workers Compensation; Administrative; Construction; Business Transactional; Employment; Bankruptcy; Family; Wills and Trusts; Insurance; Business Litigation; Government
0014y00002aVieHAAS,General Practice; Business Transactional;Cyberspace; Bankruptcy; Business Litigation; Government
0016000000d4K6tAAE,Real Estate;Bankruptcy
0016000000pyQ1kAAE,General Practice;Immigration
0016000000ohLXWAA2,General Practice; Government;Administrative
0014y00002aVfRsAAK,General Practice; Government;Administrative; Criminal
0014y00002aVgqjAAC,Consumer; General Practice; Real Estate; Business Transactional; Employment; Bankruptcy; Family;Criminal; Business Litigation; Other (See Details)
0014y00002aVieIAAS,Business Litigation; Health and Elder Care; General Practice; Employment; Insurance; Personal Injury
0016000000g9WQTAA2,Civil Rights;  Employment
0016000000ogSB4AAM,Business Litigation; General Practice; Real Estate; Business Transactional; Employment; Bankruptcy
0014y00002aVfRtAAK,Tax;Real Estate; General Practice
0014y00002aVn60AAC,General Practice; Administrative; Consumer;Bankruptcy
0014y00002aVkOsAAK,Tax; Real Estate; General Practice;Employment
0014y00002aVieJAAS,General Practice; Health and Elder Care;Personal Injury; Business Litigation
0016000000ohLXYAA2,Health and Elder Care; General Practice; Real Estate;Workers Compensation; Construction; Employment; Bankruptcy; Family; Insurance; Business Litigation; Professional Practices; Personal Injury; Medical Malpractice
0014y00002aVfRuAAK,Personal Injury; Administrative;General Practice; Civil Rights; Government
0014y00002aVhArAAK,General Practice; Construction;Workers Compensation; Real Estate; Intellectual Property; Personal Injury
0014y00002aVIusAAG,Health and Elder Care; General Practice; Business Transactional;Cyberspace; Administrative; Intellectual Property; Bankruptcy; Business Litigation; Government
0014y00002aVfRvAAK,General Practice;Bankruptcy
0014y00002aVn62AAC,General Practice; Business Transactional; Business Litigation;Bankruptcy
0014y00002aVhAnAAK,Business Litigation; Environmental; General Practice; Real Estate; Business Transactional; Bankruptcy
0014y00002aVieLAAS,General Practice; Wills and Trusts;Environmental; Real Estate
0014y000026bvibAAA,Intellectual Property;General Practice
0016000000ogdWMAAY,General Practice; Consumer;Bankruptcy
0016000000NtPb1AAF,General Practice; Criminal;Other (See Details)
0014y00002aVfRwAAK,Business Litigation; General Practice; Business Transactional; Bankruptcy; Wills and Trusts
0014y00002aVn63AAC,Business Litigation; General Practice; Real Estate; Construction; Employment; Family
0014y00002aVhAoAAK,General Practice; Government;Administrative; Employment
0014y00002aVn64AAC,General Practice; Real Estate;Workers Compensation; Construction; Business Transactional; Employment; Bankruptcy; Family; Business Litigation; Personal Injury
0014y00002aVhAqAAK,General Practice; Government;Administrative
0014y00002aVkOwAAK,Tax;Real Estate; General Practice
0014y000026bvieAAA,General Practice;Real Estate; Employment; Business litigation; Business Litigation
0014y00002aVhAsAAK,Business Litigation; Business Transactional
0014y00002aVkOxAAK,Personal Injury; Consumer; General Practice; Construction;Workers Compensation; Administrative; Bankruptcy; Government
0014y00002aVieOAAS,Business Litigation; Health and Elder Care; General Practice; Real Estate; Business Transactional; Bankruptcy; Insurance; Tax
0016000000mVnklAAC,Business Litigation; Business litigation
